0,6.66934e+08
50,6.67058e+08
100,6.67299e+08
150,6.67301e+08
200,6.67393e+08
250,6.67425e+08
300,6.67496e+08
350,6.67552e+08
400,6.67623e+08
450,6.6768e+08
500,6.6768e+08
550,6.6768e+08
600,6.67844e+08
650,6.67844e+08
700,6.67844e+08
750,6.67844e+08
800,6.67844e+08
850,6.67865e+08
900,6.6789e+08
950,6.67908e+08
1000,6.67935e+08
1050,6.67964e+08
1100,6.67964e+08
1150,6.68009e+08
1200,6.68009e+08
1250,6.68009e+08
1300,6.68009e+08
1350,6.68056e+08
1400,6.68056e+08
1450,6.68081e+08
1500,6.68111e+08
1550,6.68111e+08
1600,6.68191e+08
1650,6.68289e+08
1700,6.68289e+08
1750,6.68311e+08
1800,6.68371e+08
1850,6.68401e+08
1900,6.68421e+08
1950,6.68461e+08
2000,6.68481e+08
2050,6.68501e+08
2100,6.68511e+08
2150,6.68561e+08
2200,6.68571e+08
2250,6.68611e+08
2300,6.68611e+08
2350,6.68611e+08
2400,6.68611e+08
2450,6.68611e+08
2500,6.68611e+08
2550,6.68611e+08
2600,6.68611e+08
2650,6.68611e+08
2700,6.68611e+08
2750,6.68611e+08
2800,6.68611e+08
2850,6.68611e+08
2900,6.68611e+08
2950,6.68611e+08
3000,6.68611e+08
3050,6.68611e+08
3100,6.68611e+08
3150,6.68611e+08
